TEGDMA,h,noz,sub,vF,vS,critLength,max x,mean x,median x,ster x,max y,mean y,median y,ster y,max x/y,mean x/y,median x/y,ster x/y,max x/max y,mean x/meany,median x/median y,ster x/ster y
25,150,0,film,1.5,2.5,2,4.410412823048441,1.6613953002520565,1.7928132739407223,0.01820429017679316,4.747214635695149,1.952150172566359,2.1124139731536875,0.019842340791763835,261969.4539667338,100.88921749310539,0.6722270676691586,92.97475678656367,0.9290527522993726,0.8510591672708935,0.8487035669737483,0.9174467048942836
25,150,0,film,1.5,3.5,2,3.2505137320009267,1.146417045455927,0.8720864868329465,0.029110672041726328,4.732656224883899,2.6045825793549895,2.4674355194682374,0.022367610805841216,4.5225037196663145,0.4938251957321464,0.3474834371382767,0.01647031255354115,0.6868265045134708,0.4401538482760762,0.35343841002211557,1.301465422231157
25,150,0,film,2.5,4.5,2,3.661061432800795,1.1549278790428128,0.8129609428272631,0.017651949008540904,5.461919366725181,2.361868550584952,2.3337973813085178,0.017832629898546386,11068.076880967952,6.313408431276825,0.25778965099421136,3.305310945098739,0.6702884438581282,0.48898905858108727,0.34834255507281897,0.9898679616504457
25,150,0,film,2.5,5.5,2,3.091828335272638,1.0790515616826766,0.9584071979318793,0.016616069719945555,4.437340303471213,2.6073754432444964,2.594582466702712,0.015590645748483742,217.16119918308502,0.814401332836071,0.33704273681017943,0.12721547750739592,0.6967751228937711,0.4138458711339074,0.3693878341627188,1.0657717446733428
25,150,0,film,2.5,6.5,2,5.01748645540915,1.7485217474081072,1.8509098028666093,0.01129665256720275,19.667100762066088,5.559927618033557,3.583672475265829,0.05297610966595929,7268.807360713646,4.831178916179827,0.3817828103824343,1.0396586302294388,0.2551207987446162,0.314486422761476,0.516484085987605,0.21324050856949975
25,150,0,film,2.5,1.5,2,7.000031979460465,2.1211154329521245,1.7654023546921578,0.010510887288098212,31.407364042181715,7.993864390078886,6.684560951433683,0.037004401948505,1077.5691771688453,0.7379328130562726,0.27282377331130203,0.07625663323408086,0.22287868444034525,0.2653429342114712,0.2641014671746721,0.28404424162090414
25,150,0,film,2.5,2.5,2,8.765274618801318,2.6871026957103212,2.398202399282079,0.014185512306648624,5.696659174404646,2.073414660326211,2.1262433048533764,0.010759753655130818,56574.63717566255,11.922419319552493,1.4817444271335107,3.845772193875142,1.5386693060704955,1.2959794039883745,1.1279059145338293,1.3183863461301666
25,150,0,film,2.5,3.5,2,4.5133802300433015,1.7350708565980895,1.9081967538372737,0.01485538096790238,7.5829530809231755,2.038379689534927,2.147083903708814,0.014811367366142301,6911.374996729211,5.34456459390595,0.727835595822923,1.4202287967120304,0.5952008646074632,0.8512010129937864,0.8887387915027946,1.0029716096206411
25,150,0,film,3.5,4.5,2,5.655439223515916,1.956437695674216,2.0832173605286055,0.014201007519415141,9.056276790807415,2.4492872917475976,2.3175532778837136,0.020706829432013553,12614.345149458284,9.230897491168532,0.7449281850811461,2.1512436584975916,0.624477293942305,0.7987783639208257,0.8988865025924698,0.6858127443431702
25,150,0,film,3.5,5.5,2,13.816577184705729,4.145151410563418,3.200493198941212,0.03368936451524246,16.58338500417,5.278652679523031,4.505733565818439,0.03322131428149204,838.3215867055161,2.2467521424737855,0.6679881419823401,0.15096072276566394,0.8331578372709467,0.7852669349971262,0.7103156793870171,1.014088853613211
25,150,0,film,3.5,6.5,2,9.637272182263825,3.408549051352638,2.835820164727537,0.019085655772197844,31.65433647130665,7.664575651139289,5.865628179750944,0.05007244733327831,4857.244797150892,3.610907064327802,0.48424038119062107,0.516249338464485,0.3044534574591262,0.4447146465109232,0.4834640174631639,0.3811608337248868
25,150,0,film,3.5,1.5,2,7.743928482017208,2.544645935946145,2.028851635993534,0.011081452309362479,18.373689059991957,7.279195884357153,7.279795354026188,0.02091086467491456,18002.675163547505,1.4517301877260655,0.3002916887533117,0.5759336207852511,0.4214683538364286,0.3495778896972039,0.27869624588711145,0.5299375459426217
25,150,0,film,3.5,2.5,2,9.89446906839947,3.4485529602084792,2.8372907446755615,0.018037598225296766,9.220051075151941,3.9129791635245192,3.8523638937864804,0.01419860655936867,3875.261665444066,2.5751334499570753,0.8439199030586639,0.27900418428504387,1.0731468825660941,0.8813113528318102,0.7365064212266808,1.2703780578661792
25,150,0,film,3.5,3.5,2,8.203521615276971,2.7392082036024834,2.579845185604091,0.018696510147515583,6.569010416159466,2.035617079870276,2.0374171191420354,0.014688601659409363,14996.484584994383,9.645246568848712,1.5858405009614116,1.9563197543711068,1.2488215264656428,1.3456402143064379,1.2662331936675169,1.2728584096048923
25,150,0,film,4.5,4.5,2,5.303147115646616,1.5148554777100989,1.0652842529510196,0.01364281282716196,11.656143489636872,3.831588161461991,2.7078250191713633,0.03085692635739819,1358.4346724962554,2.6785130739781535,0.22766360213980286,0.21049103438133074,0.4549658401478573,0.39535968216690764,0.39340956133015315,0.44213129555241615
25,150,0,film,4.5,5.5,2,4.765791583402538,1.2016444102361858,0.8972340383798645,0.017520029380484657,6.089726011813859,2.7063133802956827,2.519897051751633,0.01848897509147558,607.0916007905921,1.8990619429047382,0.2986452605037844,0.26972699841410314,0.7825954031687248,0.4440152493001007,0.3560597992509965,0.9475933248762037
25,150,0,film,4.5,6.5,2,3.2747278531130988,1.1427727983844458,1.0008135767359483,0.016282235363362044,4.128131649996105,2.2043168950006695,2.2830802235556273,0.014195780279193621,103.30743358960817,1.2511595063056566,0.4079265613734531,0.09201070769763456,0.7932711770750307,0.5184249147553255,0.43836110812492585,1.1469771328615508
25,150,0,film,4.5,1.5,2,9.350444743507786,2.937427283071046,2.311347687911046,0.010934156418874392,21.79989939614346,8.827370181575267,8.827885015230429,0.021979260530872537,5372.924474779231,0.9881028144006273,0.30140643116559707,0.14075890050720538,0.42892146305784973,0.3327635776736911,0.261823492707864,0.497476082214688
25,150,0,film,4.5,2.5,2,12.489427366814093,4.628935464700934,4.103115678712947,0.018509497447830935,12.815718610733615,4.6958565140540935,4.362179602212953,0.019157302424690426,2948.867407182459,3.434261561974093,1.0306260546188262,0.2608638208663336,0.974539762160021,0.9857489152079342,0.9406113578247486,0.9661849584822243
25,150,0,film,4.5,3.5,2,10.615239254481244,3.1938764271697795,2.9273458269026196,0.01789336679270388,6.524293031218003,2.2327236505698993,2.0206000030776434,0.013135702554627909,44887.27223693114,16.47459271386559,1.7994184441210028,5.267533389120785,1.627032876004883,1.4304844338234817,1.4487507782064146,1.3621933595321685
25,150,0,film,5.5,4.5,2,6.866368607470863,2.641375610316249,2.6126288230481896,0.01417324677134354,6.723533109614723,2.1788552172413853,2.172717958688736,0.013286722192966623,7531.825980108966,9.650387485798337,1.4383142637822117,1.1759250034257869,1.0212441131065277,1.2122767907729335,1.202470303428129,1.0667225945949408
25,150,0,film,5.5,5.5,2,6.323996621180437,1.6061994912289603,1.1149572788434916,0.01405295685133465,6.189332551838126,2.7110395240582426,2.6747506421371554,0.011743701143451588,15635.943070906469,5.352677166723035,0.3848541148996514,1.7055474413216096,1.0217574460920376,0.592466276118538,0.4168453168227407,1.1966378128730506
25,150,0,film,5.5,6.5,2,4.061015500834113,1.4879300082110642,1.3479306560597921,0.012773266167530913,7.386753888506638,2.9423034491252706,2.760668953653964,0.015365509921612215,2176.449960505119,1.8507544739779218,0.40225949987613746,0.35897332983781644,0.5497699750296026,0.5057024314244056,0.4882623301412866,0.8312946483842227
25,150,0,film,5.5,1.5,2,10.251075211204295,2.844479600432698,2.3250276859800674,0.010111834677504733,30.157172177967272,7.665434560161714,7.383456380253559,0.01859454154472163,1949.7998304401383,0.7023464966674845,0.3051365545708369,0.04683280962699679,0.3399216329272973,0.3710787142083031,0.314896921744965,0.5438066140638539
25,150,0,film,5.5,2.5,2,14.213397410355116,4.262365270863388,3.290647926323704,0.018652442874187436,18.263373337293924,6.799788052159543,6.131636478095315,0.02255714623618164,53615.669603999,3.108913814263278,0.6065470353610211,1.7516583196148503,0.7782460089851675,0.6268379599728413,0.5366671586091624,0.826897280307069
25,150,0,film,5.5,3.5,2,8.067356116579958,2.4553641571208997,2.291673140183798,0.014892374107887728,5.804636609498534,2.182819711326761,2.2248458596076612,0.010467755131573702,25457.355876901405,8.672217534061298,1.1007022097675445,2.164770389861373,1.389812430872723,1.1248588898019805,1.030036813690959,1.422690340068056
25,150,0,film,6.5,4.5,2,8.217047401198283,2.890541280329974,2.6058282691780597,0.016607951946241567,7.843113500092631,2.500405773599268,2.4416384788772936,0.011281387506907168,17331.339008466875,6.7707867669004385,1.3200597581424665,1.8567907800708876,1.0476767167912633,1.1560288777325596,1.0672457416284917,1.4721550816398377
25,150,0,film,6.5,5.5,2,10.765516576014067,3.356423559026542,2.4984508533226815,0.027535681646977738,6.8515217672837405,2.035312342627859,2.037619891135316,0.0137144683301196,81564.3875995645,22.820753118123964,1.8255092133009507,8.752267883397245,1.5712591949163455,1.6490950743672848,1.2261613975168846,2.0077833849748377
25,150,0,film,6.5,6.5,2,5.8050366961642315,1.9942197535069917,2.090371502857459,0.01608821040203577,5.313559839011807,2.00681284832001,2.0970399816961667,0.013918991793086625,25615.285027992693,12.901867403150383,1.096054264946456,3.690962841002699,1.092494838120394,0.9937248284893331,0.9968200516456944,1.1558459578966467
25,150,0,film,6.5,1.5,2,9.60939842323071,2.45262750347013,2.084987491617848,0.008295697634762993,23.8971759992844,8.048103519414722,7.33040020724548,0.020349573818319703,4955.008155308531,0.6783881185094742,0.3000060922911198,0.09877267910267122,0.40211439307801317,0.30474601843199095,0.28443024018757046,0.4076595268690488
25,150,0,film,6.5,2.5,2,11.999541963453996,3.9902113905852343,3.799861326474111,0.013177020939934177,11.769631441594179,3.9346251770838356,3.7319000735935757,0.012957567227072116,16969.32258615437,6.621202288244469,0.9549277960270288,0.6520547781624199,1.019534215918377,1.014127448231955,1.0182108983467753,1.0169363360433554
25,150,0,film,6.5,3.5,2,10.821647356843641,4.310573937416749,3.8216983313495145,0.016115881992765917,12.593760210502486,4.061774769132162,3.323070330576412,0.01831123635823065,17501.305447830455,5.845543795921488,1.0262412088099726,0.8048935455830679,0.8592864383600854,1.061253807122778,1.1500503905033548,0.880108894750957
25,150,0,glass,1.5,4.5,2,10.939216830228505,3.7974563732435396,3.4807431901756085,0.019650374804332557,14.35106735009896,3.66942829784568,3.1220157117043668,0.0247665267492095,63767.62635409077,14.843422218773107,1.167005365606551,4.771202818551115,0.7622580650876167,1.034890469306356,1.11490252183113,0.793424730214129
25,150,0,glass,1.5,5.5,2,14.471250246046907,3.742712511967289,3.462481530805317,0.01861134736626179,15.90416950801563,4.7921356105713615,3.794316527782593,0.029565999113184353,26656.450122156315,6.957076442531333,0.9190691231869069,1.976041155028027,0.9099029181469338,0.7810113936907244,0.9125441974733718,0.6294848110836355
25,150,0,glass,1.5,6.5,2,25.672245406790783,7.485706111533087,5.072743626728065,0.04555705416047361,23.630739685736202,3.239784271566025,2.301382551067754,0.025279484471297856,359104.8988035375,33.80496658388828,2.9259125829414914,19.04009043920986,1.0863919516783833,2.310556964311299,2.2042157330055816,1.802135411906788
25,150,0,glass,1.5,1.5,2,3.835817958989812,1.8089644401491318,1.9182956873724522,0.012511142245413191,7.626750120706811,2.676149047704021,2.587090155888452,0.020027260500087875,742.5313540650222,2.7506183106930706,0.6547535513429734,0.33287223889102613,0.5029426555585548,0.675958030701286,0.741487761068642,0.6247056228862802
25,150,0,glass,1.5,2.5,2,7.772452200027672,3.007954722594404,2.913380825205853,0.015827413484874316,9.301314452663064,2.4811180171962155,1.889320558334523,0.024340452787643074,6356.464136970495,9.204383832916983,1.62563869052901,1.309638934225237,0.8356294413637781,1.212338430395802,1.5420256834414916,0.6502513993046762
25,150,0,glass,1.5,3.5,2,10.739281952185065,2.055047455859083,1.342646223219243,0.02531972009784755,24.344249516333402,6.024053101802571,3.03161942988242,0.06915029395766902,465.3156931933059,0.7654703747467648,0.32718900608514084,0.09019727964734563,0.4411424531686511,0.341140328800248,0.44288086096324997,0.36615491632396024
25,150,0,glass,2.5,4.5,2,4.250356283814247,2.1362832415440187,2.2817537150051304,0.01925848655955313,4.430330609789707,2.222906175351372,2.3061739836888333,0.01902745231512435,1956.348989811689,3.2858235902554207,0.9826402036671434,0.7749190718506281,0.959376773016043,0.9610316734156983,0.9894109165846016,1.0121421533793644
25,150,0,glass,2.5,5.5,2,3.4632689110272667,0.9468436438898511,0.7733413511165625,0.015953760259465082,6.182036210295145,2.74913126073226,2.514493606483125,0.021214612717791497,81.91837957156076,0.5964288435430986,0.2810931473228844,0.05549872686536371,0.5602149183888268,0.34441558226566793,0.30755351658984326,0.7520175113112277
25,150,0,glass,2.5,6.5,2,4.133398625031604,1.8028697199610353,2.139976527345808,0.02558389581322011,3.758794015959689,1.7481585341861785,2.0640940568164776,0.022867169282049096,1839.373450511289,6.97773425646426,1.1399824617956063,1.239224178248308,1.0996608506561836,1.0312964669421851,1.0367630875534646,1.1188046713461672
25,150,0,glass,2.5,1.5,2,7.379304189455898,2.9864397116016024,2.9327632069216945,0.01335806522819498,8.783114908960675,2.632487972082428,2.288416099248302,0.017794516050512472,14733.02472331731,9.468748274651569,1.306834050199046,1.3964835621120224,0.8401693779421482,1.1344552162337824,1.2815690327843121,0.7506843788432378
25,150,0,glass,2.5,2.5,2,7.026355173634855,2.6500302722506084,2.7206452802607886,0.01616070254890066,4.221667767355316,1.49423611466438,1.3724310970129934,0.010861018198424475,17315.210703109744,14.188716572291543,2.418229104765136,3.178019194203428,1.6643553118905299,1.7735016884167807,1.9823547325487563,1.487954651548689
25,150,0,glass,2.5,3.5,2,4.298557579566172,1.4278368287743948,1.2856190519352064,0.017741396574281063,6.255340622951743,2.442894605936123,2.4033662146493047,0.02643681477632934,4926.6461979300175,9.376939265148122,0.4495527648699224,2.3749906767194284,0.6871820159231852,0.5844856447367054,0.5349243257639793,0.6710867676149144
25,150,0,glass,3.5,4.5,2,11.019503578149994,2.89831962352837,2.5571826089111545,0.025436500116834092,9.386232496092193,3.458760730728409,2.898369018910575,0.026391538189949323,52523.94370712933,12.416472238396327,0.6779860064781684,7.940513421037221,1.1740070984538034,0.8379647651770317,0.8822833090702632,0.9638127165517417
25,150,0,glass,3.5,5.5,2,9.535933860550179,3.2831951183105064,3.1102895340634467,0.0240561666716115,7.685810848784572,2.565013526779047,2.4951085504212704,0.01745524664474899,14623.900603228562,10.244116524571426,1.2954951502208698,2.432277235134734,1.2407193005612653,1.279991346647321,1.2465547976012146,1.378162518193247
25,150,0,glass,3.5,6.5,2,4.339204367838407,1.7469840763449191,1.8354275524616241,0.01609463056588915,10.175475033490281,3.3008203540260714,2.766477206035664,0.035782512970965165,1209.9985953236583,4.033394489403054,0.52890853118687,0.4790561093314382,0.42643752292221193,0.5292575447840081,0.6634529821743136,0.44979039283654393
25,150,0,glass,3.5,1.5,2,6.661584635534765,1.8858092355253648,1.7233365569339807,0.00791887403712642,10.338206309697446,4.577596913068099,4.4756596703488905,0.012060375566288216,895.8161445377187,0.7520128658633135,0.34813139012308136,0.044450618500242,0.644365611981071,0.41196489584781193,0.3850463806153612,0.6566026069089974
25,150,0,glass,3.5,2.5,2,5.125297540896817,2.2586220068491945,2.3366794633237937,0.011958447433077779,5.366349209688211,1.8743143262304232,2.0121427395037914,0.011620131616311471,5298.788896899506,5.77597867549484,1.351047839602757,0.7592566531728413,0.9550808828549197,1.2050390776192177,1.1612891160495082,1.0291146286408155
25,150,0,glass,3.5,3.5,2,5.6745286709383915,2.1592086739093754,2.2805628878505604,0.014483955743723275,7.6781436997024635,2.222206238180738,2.1139543360393294,0.01741909714571544,7375.037694974445,6.5664367119683815,1.2458288794385641,1.3729890549384507,0.73904955323489,0.9716508921678948,1.0788136947761067,0.831498649014991
25,150,0,glass,4.5,4.5,2,4.9281483316306,2.1264764661358204,2.2284453630383076,0.016829065874240642,5.90487645875998,1.989248698315727,2.146811420889331,0.015438307684200946,26736.321987269555,15.046660328140986,1.1243628461427968,6.3643567915340284,0.8345895745743522,1.0689847216872796,1.038025669769895,1.0900848861473948
25,150,0,glass,4.5,5.5,2,4.883947333026873,1.8414241468867971,2.0048762269710236,0.01593957010332787,7.707277152883378,2.4118706363257174,2.3124744743476375,0.01947141020925536,17228.674449069444,7.823174392586349,0.6672317713669993,2.710748888266881,0.6336799930958411,0.7634837951723863,0.866983073418188,0.8186140568160442
25,150,0,glass,4.5,6.5,2,3.5092470716488986,0.842437347484448,0.563593500931012,0.011987082700163713,8.378199240094737,3.1655271880701865,2.8956640576453583,0.02530945675459522,17101.333364415525,7.155743697874201,0.1750317678584755,3.876651367060867,0.41885457376747914,0.2661286090542241,0.19463359343877215,0.47362070298041153
25,150,0,glass,4.5,1.5,2,11.888892910982433,3.304593813069136,2.6012276567910844,0.013165827244342418,27.959693413031726,9.833516654298995,7.268983131960818,0.04042117880670922,4442.3792560988,1.6380999265584268,0.35589237205546204,0.1548447466547169,0.42521542476718077,0.33605412277655944,0.357853032476277,0.3257160635344241
25,150,0,glass,4.5,2.5,2,7.64811376831207,2.935859018238888,2.765744759610608,0.012073433507184752,9.030025001453419,2.8669970841581263,2.5164402711363607,0.014998422267446966,35017.48708168033,8.294908973279005,1.2716574738812927,2.294010404617289,0.8469648497186968,1.0240188364547926,1.0990702983630396,0.8049802367139176
25,150,0,glass,4.5,3.5,2,6.114864124621554,2.330818407152529,2.3655714256308022,0.010960243452359167,9.077722795430178,2.215860029108041,2.2021829354782305,0.012490227127624584,45276.20384853343,10.76500026072015,1.1216461833549407,3.7831830287871737,0.6736121230425588,1.051879801311621,1.0741938771390442,0.8775055361578207
25,150,0,glass,5.5,4.5,2,5.543642165425004,2.2423100583215128,2.325944762817866,0.011543191938181183,6.630859354163418,2.115744522922084,2.0883368293385787,0.013052417565440707,5959.42510575902,6.906036269765888,1.3881489174523434,0.8755712750737886,0.8360367592390923,1.0598208025724332,1.113778548623568,0.8843719472126339
25,150,0,glass,5.5,5.5,2,4.299063658614973,1.320335075428058,1.0987757119287855,0.011188309299796771,6.515404898541269,3.0118426609129414,2.8662422966698324,0.01786839892393598,1731.2851467401724,2.5427668984811094,0.34748258584433867,0.29558617972225076,0.65983062074584,0.438381158671762,0.38335060270564264,0.6261506331610519
25,150,0,glass,5.5,6.5,2,5.142357766628265,1.9148937211689492,2.0611381091569596,0.017570943423952746,4.55671597703507,1.918562058044753,2.15592925270137,0.014797104679395682,5271.3138386112505,5.540929155195007,0.8790104257736975,1.2152665863545737,1.128522776610329,0.9980879759086124,0.95603234965821,1.1874582092008523
25,150,0,glass,5.5,1.5,2,9.569456366534034,2.966138147603561,2.771870246114207,0.009764933044830556,15.37989264996141,4.931157361138069,4.067090798675165,0.017044039040974332,21246.7197241073,3.165378790036448,0.6664479208217644,0.6333250207977714,0.6222056671220032,0.601509530192523,0.6815363569008909,0.5729236492216072
25,150,0,glass,5.5,2.5,2,9.25212258839425,3.889271022325735,3.7549150120078774,0.013005737157687824,10.228367093308854,3.245268085213818,2.644665205537188,0.013508257453283502,8547.1906945157,6.632075080688736,1.442729979567648,0.5253016266293804,0.9045551947824362,1.1984436786736177,1.4198073178208483,0.9627990288655975
25,150,0,glass,5.5,3.5,2,7.23362212953649,2.106814262358948,2.1525323927995474,0.011337600996178228,6.822188804690651,2.4311336387986504,2.386271110518602,0.01370114862338601,6419.481490140493,6.978187493120202,0.7251102839203429,0.9205424058327702,1.060308111754831,0.8665974707174199,0.9020485490149286,0.8274927385888272
25,150,0,glass,6.5,4.5,2,6.291690595590828,1.9881048114544215,1.8895284686387088,0.01338211604805358,9.155946224941257,2.6852848902075688,2.4192358616001717,0.014642818125281894,12269.374212429706,4.580987187322161,0.5700289390655444,1.1707081946158324,0.6871698938611006,0.7403701628473185,0.7810435099076719,0.9139030433594186
25,150,0,glass,6.5,5.5,2,3.9268119571725215,1.703067635489514,1.7921119072499636,0.010487426933527902,9.140745250459531,2.589428089756433,2.371860772450376,0.01925031556218828,1882.4209321435376,4.180440347197679,0.5728933475911571,0.40956252231436574,0.4295942890406129,0.6577003015556645,0.7555721347836651,0.5447924684480208
25,150,0,glass,6.5,6.5,2,5.199172536009236,2.346201691180177,2.3708535607561076,0.013595690246133437,6.888699049424184,2.3111192822177844,2.222388819497275,0.016623802058774992,1733.6169886026746,5.051520417849014,1.1448943928827369,0.45106502669861404,0.7547393925481223,1.0151798348238983,1.0668041253431146,0.8178448105953509
25,150,0,glass,6.5,1.5,2,11.198583703292043,3.214060116211984,2.659831078428971,0.01096065257160236,30.103092071257137,10.20391065870427,7.3044864002027,0.035637871287316165,7176.357948957927,1.3141802130447036,0.2975894405591901,0.2060720442579114,0.37200775510980183,0.3149831690725639,0.3641366322969895,0.3075563207251201
25,150,0,glass,6.5,2.5,2,14.319653730643422,4.631193362949421,3.948551290913632,0.017830117417421798,13.868905701135333,3.8326680076052186,3.344245131274587,0.015031916853367883,20678.561764364975,7.213876995809733,1.3767755602764593,0.7923586585733253,1.0325006196755082,1.208347123664162,1.1807003182834048,1.186150614811775
25,150,0,glass,6.5,3.5,2,11.236924138715997,3.443707365383779,2.958069996353835,0.016482932592265038,8.031803645140108,2.8228784719254496,2.636732100191064,0.011629522413074998,15916.077663053473,6.7761638068625105,1.3500422732619322,0.9932968886231487,1.3990536416456403,1.2199276021382777,1.1218697554216774,1.4173352960507974
25,150,FDTS,film,1.5,4.5,2,8.479884469195415,2.825594772792866,2.602749135541288,0.014740100037278684,10.193378920617857,3.004732143005518,2.6543950356150927,0.015644912529149978,142189.41537673073,14.647077956635986,0.8471801912492832,9.372781585194137,0.8319012307139289,0.9403815842188623,0.9805432502017031,0.9421657046541215
25,150,FDTS,film,1.5,5.5,2,6.727582994235209,2.2249311654262867,2.0787189455445354,0.014733135555097107,14.876928573647618,3.624748901088996,2.747233471733107,0.028686942776219925,4852.887504156,4.555820925024022,0.538479014000973,0.7088890552673007,0.45221585631271866,0.613816632859132,0.7566590051165781,0.5135833284859534
25,150,FDTS,film,1.5,6.5,2,9.604107256189506,3.010009866250119,2.6328072510066507,0.01864604993426728,11.543551661390053,2.5332854855898908,2.2234509619444927,0.01927496446678322,744712.6332831277,78.61088544986217,1.3211949050413825,70.84054075512283,0.8319889352869234,1.1881842308622472,1.1841085304189307,0.9673714297320881
25,150,FDTS,film,1.5,1.5,2,7.3760990069100725,2.179378038341679,2.1715635257086863,0.012027972468658794,7.008777630956549,2.971275053376378,2.928997257822438,0.013292585277085605,18423.28882535025,4.822833596245034,0.6370325881479819,1.386693422379593,1.0524087644514686,0.7334824273051279,0.741401692988656,0.9048632916723273
25,150,FDTS,film,1.5,2.5,2,5.1898964034808275,1.7655973717522735,2.049256910011488,0.017934188577672747,6.685632162939456,1.8217040479448812,2.0018792529778877,0.017338710697280445,8244.511786295883,8.583475122517699,1.3602956872007514,1.9752997335542308,0.7762760913246233,0.9692009927430839,1.023666590761218,1.0343438385234551
25,150,FDTS,film,1.5,3.5,2,3.9236209317045243,1.1659315783731024,0.8087744557335464,0.01584505512141284,5.38878548316695,2.273942618511299,2.298347684322956,0.020285586967028854,6806.219547881448,6.349229607054976,0.295435588294077,1.9837737011501022,0.7281085773335777,0.5127357079645275,0.35189386760332303,0.7810991689403207
25,150,FDTS,film,2.5,4.5,2,6.828022705881219,2.0819423956928604,2.019558198651985,0.02270669159424468,7.510508817277456,3.0729685219484297,2.878807841947204,0.023504208984850342,271.70326718208656,1.908833121217636,0.6103367496907779,0.12890456317194687,0.9091291777960209,0.6775020247759633,0.7015258779085342,0.9660691669683629
25,150,FDTS,film,2.5,5.5,2,8.064223283215572,2.960540379698523,2.6115463290755683,0.031243904731666994,7.748201431412445,2.7833804487626583,2.5790047588709153,0.025464546420443747,21693.019349356313,12.685290699511997,1.0688848450717718,6.036198877782704,1.0407864785912668,1.0636491971532747,1.0126178790840616,1.2269570490595267
25,150,FDTS,film,2.5,6.5,2,2.9709051180055353,0.525780005942085,0.4201812739062243,0.007751146327651644,8.115614856689358,3.5659901682770427,3.1139211426144078,0.024950750484501977,695.7490720534752,0.6003633120393264,0.12711864045706567,0.20666084584637723,0.3660727092731296,0.14744292079642016,0.13493638877233916,0.31065784303627364
25,150,FDTS,film,2.5,1.5,2,4.368549855131851,1.2668724745183029,0.9499322156372823,0.012162311966601228,5.532318484626318,2.297535007725551,2.366030504829005,0.0127137555194116,1016.709405406206,2.938276910272274,0.34082954355865924,0.27332855278382256,0.7896417871226237,0.551405079904504,0.4014877296376762,0.9566262264546129
25,150,FDTS,film,2.5,2.5,2,6.054085213828301,1.4891553912135425,1.259002139750213,0.013916831896373417,7.974083489206039,2.6355630197984903,2.4737644398580643,0.01942805328550848,1365.2965839837934,3.8343372848389237,0.3773072526816275,0.38665083393389027,0.7592201940227105,0.5650236325319969,0.5089418052360919,0.7163266278847443
25,150,FDTS,film,2.5,3.5,2,5.121719102667779,1.7857258403844267,2.020399524312433,0.030309860776988284,16.351130745762738,3.7572213054627475,2.9190789863867312,0.07852520765497296,4471.91016333185,9.209068925809499,0.650917485551207,3.5138047267758425,0.313233328159585,0.4752783227828772,0.6921359558047814,0.3859889286783538
25,150,FDTS,film,3.5,4.5,2,7.197488843992152,2.5821650597325143,2.5249699687430778,0.021848149385938678,5.88135462659567,1.7718300932912445,1.8345154148798712,0.016841260769379255,2269.807637483651,7.479336270819166,1.742719514632396,0.7764216192398388,1.223780795574693,1.4573434944521348,1.3763689027973738,1.2972989187165214
25,150,FDTS,film,3.5,5.5,2,6.7418008889806895,2.124311820150633,2.087245622747823,0.023544245932694358,6.668664014653156,2.4055157530858136,2.33335857014907,0.022302627602834187,5710.759011906926,7.052513856777378,0.7746845919727382,1.8628578395186728,1.0109672453383212,0.8831003569299223,0.8945241633455744,1.055671392266909
25,150,FDTS,film,3.5,6.5,2,15.29265527157603,3.2938465893811437,2.5226156218404516,0.054373834964666676,4.95465117799296,1.95803116982534,2.027965144055953,0.02157060839556231,6026.628898971693,15.742571434809754,1.4231026963364477,3.105790627262539,3.0865251098808555,1.6822237766904193,1.2439146842510282,2.520737197929611
25,150,FDTS,film,3.5,1.5,2,10.832279233453098,2.8140278655948645,2.3477015068971854,0.013583830710462942,11.412953004246285,4.4554359215379815,3.6454793598168127,0.016165036482072744,2742.545267588288,1.9055925015577226,0.5533800612450632,0.13610775937331507,0.9491215138994139,0.6315942850825434,0.6440035109717803,0.8403216859750119
25,150,FDTS,film,3.5,2.5,2,7.740304748870824,2.6761563012606104,2.3957247616429074,0.013890979729591352,7.845189273357391,2.9413529907911125,2.688469776981755,0.013656147870577123,4074.1004682152793,3.7175665064067434,0.866855718835692,0.3958068787877374,0.9866307209638956,0.9098385367683549,0.8911109145264406,1.0171960542050213
25,150,FDTS,film,3.5,3.5,2,3.864282958570288,1.6794665717471495,2.031807587849342,0.017497166290971325,5.724661404058111,1.8436186036026834,1.9374034575936903,0.02157136454462386,1432.7874401072022,4.457267604951962,1.2452459450168396,0.5519048569570475,0.6750238460969877,0.9109620441371342,1.0487271403824705,0.8111293216882782
25,150,FDTS,film,4.5,4.5,2,5.350477789577685,2.199880245298449,2.28367594502082,0.014143528690449736,4.729617790858212,1.7488447069269595,2.0235115277924036,0.013713018247846638,22283.341845301926,11.826890159927999,1.239450141032464,3.4246108078648856,1.1312706493787978,1.2579048537500173,1.1285707611027296,1.031394287881933
25,150,FDTS,film,4.5,5.5,2,7.992725992713824,1.78810475435107,1.62568574311768,0.0159621852504011,27.609118448884146,7.664938153265238,4.027828146427009,0.08669823548617542,3813.6021852188996,2.824627548241978,0.2314022622758999,0.661030641201314,0.28949587823717204,0.23328365064359238,0.40361348201009706,0.18411199675391746
