frame #,time (s),h (mm),up right noz dist (mm),up right sub dist (mm),up right Si dist (mm),up left noz dist (mm),up left sub dist (mm),up left Si dist (mm),up mid noz dist (mm),up mid sub dist (mm),up mid Si dist (mm),down right noz dist (mm),down right sub dist (mm),down right Si dist (mm),down left noz dist (mm),down left sub dist (mm),down left Si dist (mm),down mid noz dist (mm),down mid sub dist (mm),down mid Si dist (mm),up right outer radius (mm),up right inner radius (mm),up right Laplace pressure (Pa),up left outer radius (mm),up left inner radius (mm),up left Laplace pressure (Pa),up mid outer radius (mm),up mid inner radius (mm),up mid Laplace pressure (Pa),down right outer radius (mm),down right inner radius (mm),down right Laplace pressure (Pa),down left outer radius (mm),down left inner radius (mm),down left Laplace pressure (Pa),down mid outer radius (mm),down mid inner radius (mm),down mid Laplace pressure (Pa),up right to left pressure (Pa),up right to mid pressure (Pa),up left to mid pressure (Pa),down right to left pressure (Pa),down right to mid pressure (Pa),down left to mid pressure (Pa),SL contact angle (deg),BL contact angle (deg),SiL contact angle (deg),SL contact point channel dist (mm),SiL contact point nozzle dist (mm),Laplace pressure upstream to downstream
5754,126.78141581793032,0.13772906733639362,0.04446282975395913,0.10306238362092131,0.6444876815784896,0.09602338590816005,0.03140133188457883,0.25395273652658146,0.1040674081428259,0.033201337411084206,0.44606692517070134,0.07096169195128625,0.18150090786525697,-0.07950786089410997,,,,0.0766273895148172,0.003661511696945889,-0.6654508805559922,-0.4722688008888018,0.18004295298182132,138.26214062390162,-0.2547750749623869,0.18004295298182132,65.54269292778439,0.27699539290211445,0.18004295298182132,368.6837520784706,-0.1757967348765288,0.18004295298182132,-5.397161309415236,,0.18004295298182132,,4.249676826035081,0.18004295298182132,232.91328164020456,-72.71944769611723,230.421611454569,303.1410591506862,,238.31044294961978,,164.5149057230509,3.2459922948151796,25.701514452623375,-0.32192273482186523,0.1884757642523044,374.08091338788586
5755,126.80344943208013,0.13778881053248537,0.048749815951159486,0.09859487087298041,0.63991353422982,0.08616325750505868,0.03851856606758909,0.19906296834254722,0.1099011304336318,0.026481154732738675,0.4277703357760233,0.06282766215290096,0.1732675087722967,-0.08240125502381689,,,,0.07015541869076454,0.005274432927453464,-0.7615079748780522,-0.45177409560034887,0.18002461925694907,134.42050486008358,-0.22128579955750935,0.18002461925694907,41.66834328622483,0.24814918142256545,0.18002461925694907,385.5896557329826,-0.15975899354605902,0.18002461925694907,-28.347373956727072,,0.18002461925694907,,2.1511515484837798,0.18002461925694907,242.17104651993355,-92.75216157385876,251.169150872899,343.9213124467577,,270.51842047666065,,169.19347277979915,3.1307431944345363,25.430843560968057,-0.3539417662625519,0.18219630891670974,413.9370296897097
5756,126.82548304622992,0.13784855372857716,0.04607731175684171,0.1027384324682155,0.6673584183218372,0.08064991756592599,0.039875496312171126,0.11672831606649585,0.10921068039136556,0.030282490208444684,0.48723425130872705,0.05801426589754321,0.16871235651488117,-0.07840813646221811,0.06665836135838264,0.003204629129512177,-0.8712875112461207,0.019860556738621735,0.06247882172100848,-0.6292614570439631,-0.4908136054803061,0.18000632731619395,141.52620087978636,-0.20099538052790056,0.18000632731619395,23.338290101619197,0.27987471959745025,0.18000632731619395,367.2350301680515,-0.14784929462097735,0.18000632731619395,-48.60925576687699,43.85593034494484,0.18000632731619395,224.40946563655262,1.8411539237909496,0.18000632731619395,245.34257118032738,-118.18791077816716,225.70882928826512,343.8967400664323,273.0187214034296,293.9518269472044,20.933105543774758,160.94269453572525,2.725757540935895,25.139411627891835,-0.42255397649259474,0.17398961771942703,415.84428593492845
5757,126.84751666037972,0.1379082969246689,0.0478058567017622,0.1010673581103878,0.6673584183218372,0.07449892843839241,0.0414016472551205,0.025245369093105433,0.11497196063941283,0.023869478236711667,0.47351180926271846,0.040220481904571705,0.149747301366108,-0.10195052645565691,0.0008982619185639172,0.08639562160236267,-0.5693937862339323,0.0028445009196424237,0.0982497279702924,-0.3762911126244065,-0.4834616520895396,0.17998807710525216,140.30241429787375,-0.20581670009183492,0.17998807710525216,28.049617129854795,0.2375435138403694,0.17998807710525216,392.87324972031263,-0.23413920137563976,0.17998807710525216,51.69394071475419,-1.2511208117487767,0.17998807710525216,191.35963715379407,6.511040911655466,0.17998807710525216,229.69354079958532,-112.25279716801896,252.57083542243888,364.8236325904578,139.6656964390399,177.99960008483112,38.33390364579125,159.33752837459255,1.6055600704744346,24.960148739512658,-0.5277593655119936,0.17325442765508783,341.1793090055584
5758,126.86955027452952,0.13796804012076067,0.04539279352954182,0.10448187074178532,0.6856550077165152,0.06270953207443786,0.05021605248860638,-0.03421854643959834,0.1163887446600531,0.023449108373608998,0.49180839865739656,0.03215737859585544,0.14123487212298444,-0.11166809667994601,,,,0.056410830374421905,0.002557348710951368,-1.086272436633588,-0.4983204410491455,0.17996986856991393,142.8062338855787,-0.19759117776636187,0.17996986856991393,19.93521183355857,0.2721020292043164,0.17996986856991393,371.3863719893952,-0.18884795630346343,0.17996986856991393,10.508902825905233,,0.17996986856991393,,1.6119698618932992,0.17996986856991393,248.49446173789508,-122.87102205202014,228.58013810381647,351.4511601558366,,237.98555891198984,,158.7343110882439,1.586962484927092,25.17052486101875,-0.600945723090706,0.18010893261224556,360.87746916348993
5759,126.8915838886793,0.13802778331685236,0.04187720896994406,0.10946962114442146,0.7130998918085324,0.04908065792357736,0.06321868817212224,-0.0479409884856069,0.11927432519178185,0.021323377474865218,0.5055308407034051,0.01492308376205591,0.12283062598512531,-0.13519909656523707,0.05008349760833109,0.004025441720231163,-1.1823295309556483,0.008472536722389864,0.05722406695750758,-0.9574960820017826,-0.46514793422080747,0.17995170165606333,137.07137283133744,-0.2312933648135333,0.17995170165606333,49.62503586584036,0.3188907071652457,0.17995170165606333,349.71606163381625,-0.21022873970599812,0.17995170165606333,32.19699755783663,2.0898232624047908,0.17995170165606333,242.81041825008734,1.987322859870722,0.17995170165606333,243.80330020154452,-87.44633696549708,212.6446888024788,300.0910257679759,210.6134206922507,211.6063026437079,0.9928819514571785,162.34631769691413,1.615865809609732,26.643036277988283,-0.6604096386234098,0.1845296362776688,317.5190640759796
5760,126.91361750282911,0.13808752651294415,0.04971383530019775,0.10065503563903871,0.6930708819988555,,,,0.10326717749222439,0.04046154827627134,0.564994756236109,0.001151193301207267,0.10538795633534918,-0.16262841520982613,0.047892391597526916,0.00041333617729951935,-1.2966832146723861,0.004085526570264076,0.07131783094499361,-0.929044361536132,-0.4391566278923405,0.17993357630967804,131.9750994105265,,0.17993357630967804,,1.1472447294191692,0.17993357630967804,258.64913091007816,-0.25349445049770536,0.17993357630967804,64.88080745402385,2.315311457076472,0.17993357630967804,240.9581385963246,1.9594886679169568,0.17993357630967804,244.11337290154074,,126.67403149955166,,176.07733114230075,179.2325654475169,3.1552343052161405,154.67434950511472,3.5176071221650327,28.193888273403555,0.03028661102568786,0.18949621824257332,193.7683234560543
5761,126.9356511169789,0.1381472697090359,0.0652574240337674,0.08163125282019412,0.6244586717688126,,,,0.11148580605253752,0.03018015666420689,0.5238274300980832,0.008493001657961277,0.1155556345606541,-0.1538350538403549,0.04793430494168786,-0.004965457747673596,-1.4018886036917857,0.028428540147154995,0.018178741791097085,-1.3314577527616809,-0.5799700249329149,0.17991549247682925,154.23932559872654,,0.17991549247682925,,-1.0126795962342117,0.17991549247682925,183.87869273656662,-0.2684231714584609,0.17991549247682925,73.72969193865818,1.3892934898404523,0.17991549247682925,252.56214387169797,1.3745192147270133,0.17991549247682925,252.87339533251762,,29.639367137840082,,178.8324519330398,179.14370339385943,0.3112514608196477,148.06808452808608,3.4056611060779263,28.27160747453176,0.02571246367701834,0.19799829993539214,110.14900079790844
5762,126.95768473112871,127.52285378804616,0.05804977162610022,0.0886734912833681,0.6198845244201432,,,,0.08670363676483035,0.056227818672501526,0.5466981668414308,,,,,,,,,,-0.4648454054974112,,,,,,-1.3646017144378468,,,,,,,,,,,,,,,,,,148.5820953984677,3.1440032877613158,,-0.001732420414998787,,
5763,126.9797183452785,127.50979273173604,0.056163684563500696,0.08968326759801859,0.601587935025465,,,,0.08243211983488025,0.059860794525163775,0.5329757247954222,,,,,,,,,,-0.3636744812641059,,,,,,-5.482863216151401,,,,,,,,,,,,,,,,,,150.00750716597824,3.103954191736532,,-0.029177304507015913,,
